product_id,category,cost
28627,Accessories,15.465580669930276
13710,Accessories,8.2499999590218067
28486,Accessories,8.9099999647587556
13701,Accessories,9.8515198738682273
13922,Accessories,8.9755098418274528
14087,Accessories,9.8087499709799868
14168,Accessories,9.0350698708242909
28405,Accessories,6.574099827432633
28887,Accessories,10.769009867175958
28481,Accessories,3.0502600012624264
13622,Accessories,5.8311098895215991
13642,Accessories,6.4756799015697837
13646,Accessories,3.8960998980827632
13790,Accessories,3.5464498859971769
28322,Accessories,4.4755198867428314
28329,Accessories,3.3532698949347441
28343,Accessories,3.74882989946574
28474,Accessories,3.9915598828369374
28454,Accessories,1.8641600402259824
28572,Accessories,12.39930028417036
28396,Accessories,9.6749999560415745
28450,Accessories,8.7554999459534883
28623,Accessories,12.095999971032144
29068,Accessories,8.11199998576194
28734,Accessories,11.119879868297726
13708,Accessories,23.813999980688092
14001,Accessories,25.392689396874456
28531,Accessories,39.374999804422259
28996,Accessories,42.734999866224825
14206,Accessories,8.07032988716483
28351,Accessories,6.4157198926571
28366,Accessories,18.579990488464237
28442,Accessories,6.2058598893837633
28464,Accessories,4.2421398905260874
28509,Accessories,2.9862000423029063
28522,Accessories,8.53999998420477
28587,Accessories,5.1007200887284414
28599,Accessories,2.4558998958937828
28664,Accessories,4.4488801859271518
28815,Accessories,2.6056498924031857
28484,Accessories,16.036920125553308
14122,Accessories,10.439999982714651
14200,Accessories,104.05749961733818
14235,Accessories,0.0082999997779726
28476,Accessories,12.436709834420084
13600,Accessories,8.7495201686131949
13608,Accessories,14.590830680107771
13613,Accessories,8.820479684643896
13639,Accessories,8.8293399928173422
13702,Accessories,13.147050253748471
13734,Accessories,13.088150303056835
13765,Accessories,10.074999963399025
13806,Accessories,8.96479962964058
13814,Accessories,14.291999945417048
13818,Accessories,17.360000014305115
13820,Accessories,14.167170553559361
13889,Accessories,11.17199995694682
13994,Accessories,20.379600255827977
14080,Accessories,14.182250139877198
14091,Accessories,9.4079999551177025
14114,Accessories,7.7810400674278268
14145,Accessories,5.8799999728798875
14194,Accessories,9.9756002841364584
14205,Accessories,6.388239885078967
14251,Accessories,9.9840001163482661
14323,Accessories,7.55621988607824
28315,Accessories,9.9871503045842047
28341,Accessories,10.264800176960229
28354,Accessories,13.919500254627316
28651,Accessories,16.926350275033712
28729,Accessories,6.4157198926571
28776,Accessories,8.4129999782890081
28938,Accessories,15.412950323957205
28941,Accessories,16.5149999409914
28987,Accessories,11.0699999704957
29006,Accessories,12.725999959046019
29069,Accessories,6.7999999821186075
29105,Accessories,12.429250261949374
13772,Accessories,6.2921596492195135
13877,Accessories,8.8977003123268457
28937,Accessories,12.210809577676059
29039,Accessories,10.387679598200767
14003,Accessories,5.6062598840200906
28349,Accessories,5.1474999524652958
29047,Accessories,3.5164799003791813
13856,Accessories,6.14074990814738
14023,Accessories,2.8699499129012231
13884,Accessories,5.08934990294613
14040,Accessories,3.8684798984718327
28906,Accessories,3.62556007831037
14095,Accessories,36.826220388321872
14043,Accessories,10.618999799214304
28760,Accessories,13.793999925255775
28889,Accessories,6.8579999841749668
28930,Accessories,13.232999952393584
28473,Accessories,7.7805002722777408
13753,Accessories,21.401999942958355
13781,Accessories,49.526191978612395
13817,Accessories,68.173999570310116
13858,Accessories,37.158660911943912
13868,Accessories,72.07200001180172
13892,Accessories,34.719299297299983
13925,Accessories,34.484398646494753
14052,Accessories,31.852799647760392
14133,Accessories,28.001999795436856
14142,Accessories,33.539999831467867
14166,Accessories,84.815999463200569
14242,Accessories,82.763999551534653
28462,Accessories,2.0009899010197167
13972,Accessories,2.1785200621220469
13825,Accessories,36.456000030040734
28976,Accessories,30.185999862849712
13864,Accessories,7.6361798982691758
14058,Accessories,9.1463398328161247
14181,Accessories,7.1472196368861205
14184,Accessories,8.9464198949727418
13893,Accessories,16.988460518375931
28629,Accessories,6.4439698843506354
14159,Accessories,0.1773800033208727
29079,Accessories,8.3538002790778858
14107,Accessories,19.844999921508133
14093,Accessories,5.4038398953004174
14243,Accessories,50.721579944256767
29027,Accessories,94.274999527260661
28785,Accessories,2.627999983727932
13768,Accessories,3.5679999887943268
13769,Accessories,2.3901999789431687
13801,Accessories,2.9427898912458126
13839,Accessories,9.0963599181765318
13861,Accessories,5.6376599053108691
13896,Accessories,10.320869874936641
13901,Accessories,12.203639815122486
13908,Accessories,5.6379698872787136
13929,Accessories,2.673349948590249
13981,Accessories,6.6844798832130436
13987,Accessories,3.1199999898672104
14108,Accessories,7.8935998851001266
14129,Accessories,4.3456498870387676
14188,Accessories,3.3557998883917928
14271,Accessories,8.7361998890444639
14284,Accessories,5.0141398866815861
14310,Accessories,6.9621298797902469
28395,Accessories,1.3755999817192557
28537,Accessories,2.5294499259844425
13706,Accessories,1.9327599604332448
14039,Accessories,17.234999891370535
14008,Accessories,1.7869499197855596
13705,Accessories,16.449670663373468
28370,Accessories,1.7189999967813492
13797,Accessories,2.5714999237321319
14000,Accessories,2.80298989813448
28607,Accessories,2.9676499130673708
28883,Accessories,3.1799999118596318
28896,Accessories,2.7820198978251041
13700,Accessories,19.82749994052574
14267,Accessories,33.386289148456456
28310,Accessories,10.196640237615108
28360,Accessories,8.092180093263444
28419,Accessories,11.011919876653629
28448,Accessories,9.5878200225446566
28477,Accessories,12.204789852234573
28640,Accessories,8.3661000913508232
28733,Accessories,10.962840339261888
28789,Accessories,11.546149877246842
28929,Accessories,5.760229891613573
28942,Accessories,13.225589888337852
28980,Accessories,6.9598001574397088
29053,Accessories,9.4569298401322968
29092,Accessories,10.828880272234676
29096,Accessories,10.924199816185237
13750,Accessories,4.9664498728841551
13847,Accessories,5.9457498870901766
14076,Accessories,51.731538884772959
14089,Accessories,43.499999865889542
28348,Accessories,8.6356799017187953
13599,Accessories,3.366569964170754
13602,Accessories,3.3754999420307574
13633,Accessories,4.8355998730897909
13635,Accessories,4.5270598920998726
14196,Accessories,4.5322198970454926
28676,Accessories,3.8361598896311224
14169,Accessories,14.314999934285879
13619,Accessories,3.1554899177870155
28335,Accessories,3.2363999122440816
13707,Accessories,30.078498536605395
13749,Accessories,10.77499995008111
14048,Accessories,29.305448724116388
14123,Accessories,33.127898496998853
28543,Accessories,10.749999945983292
28626,Accessories,29.661448815378549
13941,Accessories,15.399999916553496
14036,Accessories,12.929760132727919
28347,Accessories,4.811999982688576
28363,Accessories,9.50625009583309
28469,Accessories,4.253129892098606
28708,Accessories,9.6499999519437569
28793,Accessories,11.748960135397464
28868,Accessories,10.687280184083878
29030,Accessories,6.0259798870766357
14258,Accessories,1.8116999136686327
14204,Accessories,5.5077598863074186
14309,Accessories,8.7898502368047815
13661,Accessories,14.39821059028521
13805,Accessories,17.755560676115152
28415,Accessories,16.8295707424286
28620,Accessories,17.275680726289451
28637,Accessories,17.549359688169659
13919,Accessories,8.3767502408549159
14084,Accessories,11.902589889410734
14178,Accessories,8.9155398699185255
14249,Accessories,7.87720025127679
14321,Accessories,7.91559985640049
28316,Accessories,13.41760030966401
28317,Accessories,7.15008028036922
28369,Accessories,8.5557198895278574
28456,Accessories,5.7563999080717565
28541,Accessories,6.6203198616209633
28606,Accessories,11.186399840420483
28618,Accessories,10.916359918474557
28641,Accessories,7.1060498847950244
28719,Accessories,8.13559999192655
28761,Accessories,9.2962798560199129
28898,Accessories,11.848729664769472
28899,Accessories,8.16955986966431
29024,Accessories,8.5795599420914055
28577,Accessories,1.496480000410676
13605,Accessories,23.899850336374342
13649,Accessories,25.82010017429441
28314,Accessories,20.3311501043424
28320,Accessories,22.541200185026227
28339,Accessories,8.2902298799608651
28743,Accessories,5.830499906677753
28847,Accessories,11.566650030715763
28731,Accessories,10.000649869604407
28903,Accessories,7.9188298938032977
13924,Accessories,84.347999811172485
14171,Accessories,10.006149881866202
13659,Accessories,0.74984001908808928
28434,Accessories,26.859999906271696
28545,Accessories,31.342079128904345
28644,Accessories,29.239999853074551
28695,Accessories,31.099199965763088
28769,Accessories,31.74599990062416
28771,Accessories,57.074620365184842
29044,Accessories,9.7087998938083651
29073,Accessories,24.71000000834465
29093,Accessories,21.710849866689745
29117,Accessories,40.391999781131744
29119,Accessories,19.416419195895479
28797,Accessories,10.653650306070595
28981,Accessories,29.67999991029501
28773,Accessories,11.388439878476262
28917,Accessories,4.9491899013756218
29059,Accessories,5.0763999010141934
13891,Accessories,1.5958000141287223
13653,Accessories,85.480999607592821
28385,Accessories,13.001999949105084
13721,Accessories,8.0043599179977178
14022,Accessories,3.4836398759192235
28555,Accessories,66.6327177815798
28894,Accessories,18.558740351196136
28952,Accessories,22.499999962747097
13658,Accessories,4.3879499123275281
14111,Accessories,3.7762198997873071
28403,Accessories,68.308499751845375
28525,Accessories,56.048400786107777
28823,Accessories,66.229999853298068
28843,Accessories,48.707848644794531
29108,Accessories,30.91789850728065
28398,Accessories,14.751660740610362
28402,Accessories,13.392060608894152
28573,Accessories,15.299999974668026
29012,Accessories,22.25172068584591
28566,Accessories,7.91559985640049
14213,Accessories,4.6360999197527768
13596,Accessories,27.490259972682
13597,Accessories,47.289438739997749
13618,Accessories,39.294989566298426
13623,Accessories,80.514348501415554
13626,Accessories,52.872761440442645
13634,Accessories,71.204648535039652
13643,Accessories,32.320799507033826
13644,Accessories,34.977150514794886
13647,Accessories,31.741108996580689
13654,Accessories,39.178999861236655
13657,Accessories,37.148760698502656
13674,Accessories,30.00660085469633
13679,Accessories,33.665999975055456
13680,Accessories,36.117900514116883
13689,Accessories,44.068500064365566
13698,Accessories,43.476180657364125
13709,Accessories,29.818560655655855
13731,Accessories,35.776899236267809
13754,Accessories,59.219999797642231
13760,Accessories,58.365512106148287
13774,Accessories,41.079448590832953
13777,Accessories,36.190521315641249
13787,Accessories,39.148938434076911
13821,Accessories,33.156899263398628
13836,Accessories,49.969950382729245
13865,Accessories,46.615558870034818
13875,Accessories,42.561249802820392
13897,Accessories,58.559999465942383
13902,Accessories,50.855878716106417
13905,Accessories,32.894999850541353
13946,Accessories,36.650698639503872
13963,Accessories,76.621999677270651
13977,Accessories,31.662660493102067
13986,Accessories,41.432848567528282
14012,Accessories,43.667861496157343
14034,Accessories,38.477000012993805
14041,Accessories,61.750081058947437
14060,Accessories,62.0792985779278
14065,Accessories,55.599460743301513
14099,Accessories,58.294081058709033
14148,Accessories,39.717598442786937
14154,Accessories,35.437499859835953
14186,Accessories,47.123999610543251
14227,Accessories,68.044999893754721
14237,Accessories,41.504399680396922
14260,Accessories,62.379198620981725
14272,Accessories,72.0999997574836
14302,Accessories,40.946099033889922
14330,Accessories,51.986999811138958
28303,Accessories,45.095598883876207
28305,Accessories,26.363610198564231
28342,Accessories,50.268631220971123
28365,Accessories,39.760350455602484
28368,Accessories,39.772539456552863
28375,Accessories,75.0557485999372
28390,Accessories,44.248500750713049
28433,Accessories,45.7199999243021
28436,Accessories,39.059999819844961
28438,Accessories,38.5875003805384
28440,Accessories,71.819999723229557
28487,Accessories,83.659501509435472
28494,Accessories,35.838970395534034
28507,Accessories,41.855999754741781
28518,Accessories,38.800299413644531
28523,Accessories,54.69400935657859
28547,Accessories,49.140000008046634
28553,Accessories,37.519038581690793
28556,Accessories,48.096301925935592
28558,Accessories,64.179297323655618
28561,Accessories,42.272598642205445
28576,Accessories,40.56620165680647
28585,Accessories,42.4787485913001
28588,Accessories,37.429741420461085
28596,Accessories,42.761398594109721
28621,Accessories,48.359999842941761
28645,Accessories,44.607148541866245
28658,Accessories,24.384950641515843
28666,Accessories,55.946000368237485
28674,Accessories,56.679999604821205
28704,Accessories,39.155679134245673
28716,Accessories,34.661249979399145
28721,Accessories,43.790549321089685
28740,Accessories,72.539999736472964
28750,Accessories,44.195098793418715
28752,Accessories,69.919999837875366
28757,Accessories,37.601640966997138
28767,Accessories,48.002821305576539
28768,Accessories,37.909999880939722
28787,Accessories,63.149999734014273
28853,Accessories,72.61799972015433
28860,Accessories,44.842698602163424
28870,Accessories,36.120699774160236
28875,Accessories,40.529639736663214
28890,Accessories,48.124999855645
28910,Accessories,53.542499709874392
28958,Accessories,59.441249741939835
28974,Accessories,61.029648566890877
28982,Accessories,61.037060719417923
29023,Accessories,53.301300778359924
29085,Accessories,39.509698522734645
29115,Accessories,37.18749990221113
29116,Accessories,36.023040595493313
28922,Accessories,1.893819981456101
28931,Accessories,4.9621799032759668
29075,Accessories,4.7949301110801095
14083,Accessories,21.952850387418263
14094,Accessories,24.380999911576509
29011,Accessories,27.395200617986919
29017,Accessories,25.735499900823925
13627,Accessories,14.251680726080837
13671,Accessories,14.317660740252734
13744,Accessories,15.3620606011828
13915,Accessories,19.039860646228639
14163,Accessories,14.15271064337432
14286,Accessories,11.876039858976416
14312,Accessories,14.69580063717514
13681,Accessories,11.070640048817395
13951,Accessories,17.951019683654906
13959,Accessories,15.408619230781795
14035,Accessories,16.795800627489385
14120,Accessories,25.616338984522827
14149,Accessories,11.673199673670531
28829,Accessories,16.231879756658227
28838,Accessories,14.8797192349422
28928,Accessories,5.2197600563967228
13866,Accessories,4.6641098938131336
14010,Accessories,6.2979999715462327
14119,Accessories,6.94749997346662
14132,Accessories,8.6420698725304756
13730,Accessories,12.3646502390787
13759,Accessories,16.660050308917462
13835,Accessories,10.381980142639
14070,Accessories,11.249999981373549
14103,Accessories,17.623950242535628
28460,Accessories,9.67199996486306
28738,Accessories,19.830150227153112
28818,Accessories,15.66040022436194
13771,Accessories,4.1858098831088846
28571,Accessories,4.2357598901519182
28723,Accessories,3.886109896674157
14117,Accessories,13.255579837163983
14021,Accessories,3.5357999808907508
28480,Accessories,7.7703002354100335
13815,Accessories,38.103999853134162
14071,Accessories,12.09599995613098
14269,Accessories,12.844399348525704
13955,Accessories,6.9120000004768372
14136,Accessories,14.19999986886978
13632,Accessories,3.1951499055013066
13690,Accessories,1.100040027732998
14331,Accessories,6.762019881973993
13992,Accessories,19.746050594090296
14085,Accessories,37.075878995164182
13672,Accessories,7.7185002892799668
13723,Accessories,8.6521502524040645
13780,Accessories,2.1878999055162081
13824,Accessories,6.4240502686955034
14068,Accessories,5.3275600158596044
14131,Accessories,5.307249883279205
14147,Accessories,6.39015026161298
14153,Accessories,5.24744992993325
14224,Accessories,6.88170028537996
14244,Accessories,6.0172502152770724
13965,Accessories,11.095559855180383
14075,Accessories,9.9710098702511836
28468,Accessories,10.62074987479672
28578,Accessories,8.8464598795035485
13786,Accessories,2.9802698971252148
28726,Accessories,8.9039999730885047
28924,Accessories,10.649999976158142
14240,Accessories,34.910698621797565
14322,Accessories,33.61999985948205
14135,Accessories,4.3124400181746481
14074,Accessories,2.9802698971252148
28488,Accessories,11.497199568438532
13971,Accessories,21.284550067131221
13900,Accessories,27.420119485882225
14059,Accessories,29.679200318764146
14233,Accessories,35.696399259074035
28973,Accessories,31.453500492941583
13809,Accessories,31.89899857113511
28816,Accessories,35.382298761804407
13999,Accessories,3.8603198841962234
28905,Accessories,4.4687398924922954
28589,Accessories,1.2950500189110636
28862,Accessories,1.244900015375018
28921,Accessories,1.321600018197298
29008,Accessories,1.1888500148976222
29064,Accessories,1.2980000139474868
29088,Accessories,6.8074999749660492
13717,Accessories,18.1177794394207
13718,Accessories,10.815999981015921
13831,Accessories,11.97699996456504
13873,Accessories,9.0256998562283819
13899,Accessories,13.946969244724812
13964,Accessories,21.412999950349327
14152,Accessories,16.259650259618088
14201,Accessories,8.2949999710544944
14226,Accessories,14.415999956429005
28379,Accessories,23.399999924004081
28386,Accessories,9.3249999452382326
28389,Accessories,13.781249931547793
28393,Accessories,18.445999933639541
28702,Accessories,9.9249999620951712
28788,Accessories,10.25243971480284
28836,Accessories,14.383050243348627
28901,Accessories,7.8689096464329955
29029,Accessories,7.9484497099250575
29051,Accessories,12.749999936670063
29074,Accessories,26.646450674171746
29089,Accessories,8.5166002610228944
13616,Accessories,2.6399999856948853
13631,Accessories,4.4039999842643738
13745,Accessories,2.9027199781823159
13973,Accessories,2.4479999933391809
13991,Accessories,12.198819746546748
28728,Accessories,33.534148712965106
28372,Accessories,23.1322498396039
28559,Accessories,17.344799224269394
14017,Accessories,4.2757198957863451
14231,Accessories,7.8360798728951071
28724,Accessories,5.4519498967371884
28914,Accessories,7.1800002784281958
14164,Accessories,4.1171999096825722
28696,Accessories,3.9021998533636335
28435,Accessories,12.671999925747514
28496,Accessories,17.699999921023846
28650,Accessories,5.473999984562397
28863,Accessories,17.201999843120575
29056,Accessories,9.3239999637007713
14198,Accessories,9.6758002770895128
14290,Accessories,9.3165502625226964
13716,Accessories,8.43599996715784
13863,Accessories,9.554499962599948
13921,Accessories,1.6419000095449388
13969,Accessories,2.8629999868571758
14303,Accessories,8.81558989191413
28848,Accessories,2.8769999891519547
13615,Accessories,12.809999976307154
13684,Accessories,7.9947898699669535
13692,Accessories,12.179999956861138
13720,Accessories,7.8779999746475378
13756,Accessories,9.24629989483282
13961,Accessories,9.6543997908592232
28330,Accessories,13.020000010728836
28361,Accessories,10.024999963934532
28400,Accessories,11.19999997317791
28427,Accessories,9.5249999780207872
28497,Accessories,8.2289999686181527
28746,Accessories,5.6247398581860963
28772,Accessories,7.6727598642909518
28809,Accessories,9.37124986762181
28969,Accessories,8.4399999678134918
28431,Accessories,9.8106501107200952
28834,Accessories,17.424059674563409
14118,Accessories,1.3468000175774095
29065,Accessories,1.5361499990638343
13793,Accessories,68.20999950170517
14069,Accessories,58.1099995970726
14158,Accessories,17.391450435253972
14238,Accessories,42.73895078336
14315,Accessories,63.343999907374382
28374,Accessories,5.8007398023998746
28759,Accessories,3.9161998944759375
14079,Accessories,30.700549069938063
14305,Accessories,59.301270490239858
13722,Accessories,2.4744599079349641
13729,Accessories,4.3156799014207721
13761,Accessories,13.409999907016754
28521,Accessories,4.71379993134439
28786,Accessories,8.0999999679625017
28849,Accessories,9.5499999821186066
13854,Accessories,21.311999917030331
28319,Accessories,15.839999973773956
28358,Accessories,14.591999914497135
28461,Accessories,15.610700254463776
28498,Accessories,26.159999817609787
28506,Accessories,14.769999943673612
28605,Accessories,14.76225025060214
28671,Accessories,24.030000016093251
28678,Accessories,19.169999957084656
28802,Accessories,24.479999933391809
28822,Accessories,19.925999946892265
28876,Accessories,19.787999918684363
29078,Accessories,10.059000274039803
29106,Accessories,19.491999998688694
14078,Accessories,5.16459983869791
14241,Accessories,7.4562698708395665
28321,Accessories,6.0559598880428451
28387,Accessories,5.6961998973891133
28999,Accessories,6.4606898714205627
14029,Accessories,3.81809997272268
14215,Accessories,2.603520065310895
14025,Accessories,3.1519799719792605
14096,Accessories,46.375999748706818
14211,Accessories,65.563999995589256
14176,Accessories,27.979998675063257
28799,Accessories,18.449999922886487
14077,Accessories,14.519999921321867
28944,Accessories,34.631999865174294
13724,Accessories,5.9597398891544335
13984,Accessories,10.352999963331968
13764,Accessories,5.3713797951237119
13907,Accessories,34.910698621797565
13628,Accessories,10.899999924004078
13699,Accessories,9.1213498754963283
13740,Accessories,10.399999981746078
13757,Accessories,7.95880028261505
13792,Accessories,15.921999920159578
13810,Accessories,2.659999992698431
13819,Accessories,10.344019867707994
13845,Accessories,12.239999966695905
13881,Accessories,5.6512298907046015
14002,Accessories,7.933589892629386
14185,Accessories,10.49910987235546
14278,Accessories,5.6812098951609444
14316,Accessories,7.7562499796040356
14337,Accessories,8.89139981363192
28301,Accessories,10.886369857926963
28304,Accessories,3.886109896674157
28306,Accessories,9.9460198692931048
28313,Accessories,13.165609878964126
28323,Accessories,13.075639809042812
28331,Accessories,8.2158898749506459
28350,Accessories,12.775739873895644
28362,Accessories,8.9214298445579416
28413,Accessories,5.9634899161180845
28437,Accessories,4.1658298988994957
28459,Accessories,7.6285098501423008
28475,Accessories,10.148239868091643
28478,Accessories,8.420999969705008
28485,Accessories,11.14686987249285
28510,Accessories,13.100749946665021
28527,Accessories,6.2183398595190056
28598,Accessories,10.916359918474557
28643,Accessories,8.1485002871192975
28652,Accessories,5.9682600841426847
28706,Accessories,11.769939865387457
28732,Accessories,8.9746198441806424
28791,Accessories,10.742019866122885
28830,Accessories,7.5961998921737068
28882,Accessories,13.830380637912896
28893,Accessories,7.5659999689087263
28911,Accessories,7.3681198809157316
28919,Accessories,4.9361998994752767
28948,Accessories,13.830380637912896
28957,Accessories,19.349999912083149
28984,Accessories,12.06179007916715
29021,Accessories,17.4887401594913
29100,Accessories,11.066309886048138
13694,Accessories,5.4599999822676173
13758,Accessories,112.32715414475126
14009,Accessories,91.919999420642853
14090,Accessories,88.38894834291861
14105,Accessories,71.994348947042226
14172,Accessories,83.326559220096613
14203,Accessories,88.802999773062751
28550,Accessories,104.64685434442164
28833,Accessories,87.141999527812
28902,Accessories,13.546800282542408
28851,Accessories,26.844999920576807
29111,Accessories,22.879999876022335
28345,Accessories,6.2899999860674143
29018,Accessories,20.393100214430689
14308,Accessories,3.7308498886037618
13799,Accessories,9.7264999628532678
13648,Accessories,5.7368499151185164
13696,Accessories,1.3719999934546647
13822,Accessories,5.2699499116122723
13979,Accessories,1.711709994816184
14248,Accessories,1.4244999955408275
14274,Accessories,1.5720599976038188
28679,Accessories,1.5224999953061342
28584,Accessories,16.9157706521894
28936,Accessories,11.57613985400334
14287,Accessories,5.3064598952987794
28495,Accessories,16.765700637496259
28912,Accessories,6.5630499060198666
28945,Accessories,17.094100235569382
28994,Accessories,19.304999988526102
28344,Accessories,1.6156799629327656
14289,Accessories,14.003999948501589
28334,Accessories,10.095959875041585
28399,Accessories,11.245499878384171
28412,Accessories,14.30999995674938
28444,Accessories,9.0213898600271367
28562,Accessories,15.086249895393848
28707,Accessories,11.120549905595183
28965,Accessories,11.913750004023314
28990,Accessories,12.723749948199838
29063,Accessories,14.174999934621155
29066,Accessories,11.603200200128557
14225,Accessories,2.4918399004115166
13829,Accessories,12.779999971389772
13853,Accessories,24.295300947245948
28699,Accessories,29.448948591171959
13932,Accessories,85.027498485930252
14050,Accessories,100.23299954459073
14182,Accessories,93.929548181828864
28765,Accessories,70.10044874391258
28971,Accessories,114.99599955230951
28410,Accessories,26.771999889984727
28388,Accessories,16.279999949038029
28425,Accessories,16.59999992698431
13859,Accessories,16.242150296090543
13936,Accessories,15.74030023898445
14030,Accessories,17.258400330780447
14150,Accessories,10.425350223352758
28338,Accessories,10.941700271000339
28659,Accessories,14.818800278697909
28683,Accessories,16.320050237835197
29097,Accessories,15.500600232323258
28332,Accessories,18.204750236986204
28401,Accessories,14.436390514158305
28414,Accessories,13.994100247518716
13762,Accessories,16.795999921858311
13862,Accessories,2.0764700051310654
13903,Accessories,16.757999986410141
13957,Accessories,10.731199868965149
13598,Accessories,3.4701398943705861
13606,Accessories,1.1074999999254942
13607,Accessories,1.2775100261054559
13620,Accessories,5.0011498968791219
13974,Accessories,3.29932990421176
14252,Accessories,3.0686098947295548
14179,Accessories,6.5356398546403645
13802,Accessories,30.405218552808023
13956,Accessories,28.510019982274173
14044,Accessories,36.791040951049922
14125,Accessories,28.70204869474173
28835,Accessories,11.969999953871593
28758,Accessories,1.7356499987974765
28308,Accessories,19.185999985784289
28472,Accessories,12.381850337149205
28594,Accessories,12.263999924063684
28667,Accessories,4.149090088296532
28756,Accessories,13.755999989807606
28872,Accessories,14.075999960303308
28909,Accessories,6.0449999780394137
29086,Accessories,3.87611989526555
13614,Accessories,1.7042500927932558
13782,Accessories,14.964480381064559
13943,Accessories,1.451800038036704
14202,Accessories,0.617999997921288
28424,Accessories,2.3948099091598394
28715,Accessories,1.318920003028512
28846,Accessories,3.73625989415288
28337,Accessories,3.8710501331117
28467,Accessories,4.7396998869657523
28669,Accessories,3.2363999122440816
28854,Accessories,5.2317999061064793
28864,Accessories,7.1698502982236434
28923,Accessories,3.3352899091905361
29052,Accessories,6.2545502648547284
13677,Accessories,32.999999821186066
13872,Accessories,24.69999993219972
28381,Accessories,28.424999909475449
28601,Accessories,26.389999906532463
28796,Accessories,17.786999903619289
28991,Accessories,32.474999874830246
14004,Accessories,7.6807502706926307
28955,Accessories,7.3017002126455282
29013,Accessories,5.383500058647245
28790,Accessories,2.3854999914765358
28983,Accessories,3.0895798844602709
28326,Accessories,5.6512298907046015
28333,Accessories,8.90594987207763
28421,Accessories,8.0339999729767442
28428,Accessories,7.7219999672379345
28432,Accessories,8.9355298357319839
28511,Accessories,8.0159898793804345
28549,Accessories,7.0764598874011639
28563,Accessories,7.7414999704342335
28580,Accessories,8.4957498803846541
28614,Accessories,8.71649993956089
28635,Accessories,7.06475012567453
28784,Accessories,7.4962498769350354
28878,Accessories,10.807999946177006
28915,Accessories,7.7624699218261251
28918,Accessories,9.9449999537318945
29107,Accessories,7.8160898884645107
13980,Accessories,8.0009999815374613
28493,Accessories,4.8452698861728605
28684,Accessories,13.544999938458204
28795,Accessories,10.027819849990609
28979,Accessories,10.628700301218032
13675,Accessories,10.123779864804147
13682,Accessories,9.3462598637545113
13803,Accessories,14.299529798538686
13869,Accessories,17.555610709435641
13879,Accessories,13.403809836885484
13898,Accessories,12.23162987161696
13938,Accessories,19.796040580684355
13948,Accessories,2.8799999952316284
13949,Accessories,11.036319825500549
13993,Accessories,12.539519867430926
14005,Accessories,8.756349877135456
14011,Accessories,20.235600628876679
14054,Accessories,3.6799999698996544
14151,Accessories,11.071739877710344
14230,Accessories,10.447979871730302
14239,Accessories,18.04639049121052
14311,Accessories,5.6249999720603228
14320,Accessories,2.9039999842643738
14325,Accessories,7.1188098684014394
13630,Accessories,13.088150303056835
13741,Accessories,11.453750294130296
14097,Accessories,12.337350273483992
14138,Accessories,10.703550269302724
28353,Accessories,10.752050195348261
28532,Accessories,11.83105031645745
28691,Accessories,12.07440033042282
28697,Accessories,6.0850502294421176
29019,Accessories,12.302400201892851
